id,log_price,property_type_encoded,room_type_encoded,bed_type_encoded,city_encoded,neighbourhood_encoded,cancellation_policy_encoded,cleaning_fee_encoded,instant_bookable_encoded,host_identity_verified_encoded,accommodates_numeric,bedrooms_numeric,beds_numeric,bathrooms_numeric,number_of_reviews_numeric,review_scores_rating_numeric,latitude_numeric,longitude_numeric,localisation,reputation,couchages,amenities_score,host_experience_years
13709910,4.762173934797756,7,5,1,5,3,1,1,1,1,4,1.0,2.0,1.0,16,85.0,42.34580898591595,-71.10502083897529,32,28900.0,6.0,79,5.322381930184805
12604187,4.941642422609304,7,5,1,2,5,2,1,1,0,4,2.0,2.0,1.0,2,60.0,34.02470613447916,-118.4993401096158,33,5091.168824543142,12.0,118,0.5503080082135524
14618874,3.80666248977032,7,2,1,3,2,1,1,1,1,2,1.0,1.0,1.0,4,100.0,40.82736053273639,-73.95291626085825,28,20000.0,3.0,258,0.0
18188738,5.010635294096256,6,5,1,3,3,1,1,1,0,8,3.0,3.0,2.0,12,95.0,40.69256626460483,-73.94656610416212,27,31263.517076618235,33.0,226,0.0
14802672,4.394449154672439,7,2,1,5,4,1,1,0,1,2,1.0,1.0,1.0,4,75.0,42.36604009903002,-71.06971034784158,34,11250.0,3.0,0,5.034907597535934
17889452,4.248495242049359,7,2,1,3,4,3,0,0,0,2,1.0,1.0,1.0,3,90.0,40.709526071418345,-73.9528404972555,32,14029.611541307906,3.0,20,0.6242299794661191
18490915,4.0943445622221,7,2,1,3,4,3,1,0,1,2,1.0,1.0,1.0,7,86.0,40.79762992948253,-73.96379991019387,32,19567.976696633712,3.0,151,3.586584531143053
14011916,5.298317366548036,9,5,1,5,4,2,1,1,0,3,2.0,2.0,1.0,9,96.0,37.766339111289646,-122.42941695509472,40,27648.0,10.0,119,0.216290212183436
660008,4.174387269895637,7,5,1,5,5,2,1,0,1,5,2.0,3.0,1.0,6,95.0,37.79971382426097,-122.40755398110709,36,22106.64492861818,16.0,85,4.826830937713894
16414226,4.867534450455582,7,5,1,3,2,3,1,1,0,4,1.0,2.0,1.0,3,100.0,40.58744502127397,-73.95709156332971,28,17320.508075688773,6.0,135,0.0
12519645,5.937536205082426,7,5,1,3,5,2,1,0,1,4,1.0,2.0,2.0,33,99.0,40.731310919053726,-74.00111653145946,34,56302.45849871922,6.0,265,5.377138945927447
15579482,4.709530201312334,7,2,1,3,5,1,1,0,1,2,1.0,1.0,1.0,320,90.0,40.74703923241653,-74.00118218032692,34,144897.2049419864,3.0,88,4.536618754277892
17487806,3.912023005428147,7,2,1,3,3,3,0,0,0,1,1.0,1.0,1.0,2,90.0,40.67908214327978,-73.90987510877703,30,11455.12985522207,2.0,107,4.933607118412047
11728836,4.248495242049359,7,2,1,3,2,1,1,0,1,2,1.0,2.0,1.0,10,96.0,40.85676898123604,-73.93715401907444,28,29143.550916111784,4.0,152,2.6365503080082138
4296177,3.1780538303479458,3,1,1,3,4,1,1,0,0,5,1.0,5.0,2.5,3,80.0,40.70096710543215,-73.94182162393092,20,11085.125168440814,10.0,161,0.0
13238211,4.700480365792417,7,5,1,3,3,1,1,0,1,2,1.0,1.0,1.0,9,91.0,40.660802019859325,-73.96235080255187,30,24843.0,3.0,149,0.6160164271047228
14551017,4.8283137373023015,7,5,1,2,4,1,1,1,1,3,1.0,2.0,1.0,3,67.0,34.0645368933455,-118.45240865252256,31,7775.17607517669,5.0,168,1.2566735112936345
18275502,4.990432586778736,7,5,1,2,4,2,1,0,1,3,1.0,1.0,1.0,61,97.0,34.089314934754874,-118.38380602186216,31,73486.63920060571,4.0,141,4.136892539356605
14303653,5.521460917862246,7,5,1,3,4,1,1,0,1,2,1.0,1.0,1.0,22,98.0,40.72872423603857,-73.98098341232634,32,45046.75295734422,3.0,108,2.458590006844627
6670272,5.476463551931511,7,5,1,3,5,1,1,1,1,5,1.0,3.0,1.0,81,84.0,40.76069099058216,-73.99067824124423,34,63504.0,8.0,169,1.919233401779603
18746866,4.0943445622221,10,2,1,3,4,3,1,0,0,2,1.0,1.0,2.0,1,60.0,40.70660615541843,-73.93583541154727,41,3600.0,3.0,112,0.3039014373716632
16160027,4.0943445622221,7,2,1,2,1,2,0,0,1,1,1.0,1.0,1.0,5,92.0,34.14959924998055,-118.36061698453304,25,18926.079361558222,2.0,47,0.3559206023271731
14637667,5.521460917862246,7,5,1,3,3,1,1,1,0,3,1.0,1.0,1.0,2,100.0,40.68544672620116,-73.95669067355298,30,14142.135623730952,4.0,149,0.0
20995454,3.80666248977032,3,2,1,3,2,1,0,1,1,1,1.0,1.0,1.0,10,98.0,40.65391721013296,-73.73512484155695,16,30370.51464825712,2.0,38,0.0438056125941136
3120957,5.043425116919247,7,2,1,3,4,1,1,0,1,2,1.0,1.0,2.0,1,80.0,40.70731751888784,-74.00704340146251,32,6400.0,3.0,157,2.5051334702258727
1774077,4.48863636973214,9,2,1,3,4,2,1,0,0,2,1.0,1.0,1.0,5,100.0,40.68212274016905,-73.96100630251786,38,22360.679774997898,3.0,98,3.2580424366872007
20499306,4.74493212836325,7,5,1,3,3,1,1,1,0,4,2.0,3.0,1.0,26,96.0,40.66035296955077,-73.9515600943632,30,46992.563837271104,14.0,181,0.7912388774811773
18488416,5.010635294096256,7,5,1,5,2,1,1,0,1,3,1.0,1.0,1.0,112,98.0,37.7641949419563,-122.49091662690712,30,101639.18236585733,4.0,175,1.2238193018480492
7573221,5.075173815233828,7,5,1,5,3,1,1,0,1,3,0.0,2.0,1.0,73,98.0,37.73984906118821,-122.42818516837607,32,82056.61197002957,0.0,234,3.655030800821356
8846877,5.991464547107983,7,5,1,3,4,2,1,0,1,6,3.0,3.0,1.0,1,100.0,40.72523150610883,-73.9799904812421,32,10000.0,27.0,100,2.130047912388775
16792949,3.9889840465642745,3,2,1,3,1,1,1,1,0,2,1.0,1.0,1.0,50,97.0,40.87877748736146,-73.83841954011619,14,66531.67704184225,3.0,213,2.067077344284737
2061930,4.382026634673881,7,2,1,3,1,3,1,0,1,1,1.0,1.0,1.0,11,93.0,40.64304156707196,-74.01604556698231,26,28685.487811783853,2.0,71,2.8254620123203287
14841969,4.90527477843843,7,5,1,3,4,1,0,1,1,2,1.0,1.0,1.0,10,100.0,40.70972148328719,-73.95576364210478,32,31622.7766016838,3.0,90,7.592060232717317
15852221,4.8283137373023015,9,2,1,3,3,3,0,1,0,2,1.0,1.0,1.0,15,100.0,40.81000056186483,-73.95068830973976,36,38729.83346207417,3.0,133,0.0
4829779,4.74493212836325,7,2,1,3,4,1,1,0,1,2,2.0,1.0,1.0,10,98.0,40.72268240389519,-73.98929536562737,32,30370.51464825712,6.0,129,3.504449007529089
21070301,4.59511985013459,7,5,1,5,3,-1,1,0,1,2,1.0,1.0,1.0,10,83.0,37.74248691267723,-122.42827118045696,32,21784.930800899965,3.0,136,6.625598904859685
10381814,6.013715156042802,3,5,1,4,5,1,1,0,1,6,3.0,3.0,3.0,34,96.0,38.90616857809773,-77.0646728297297,23,53738.05266289429,27.0,161,2.2888432580424367
9694072,5.493061443340548,3,5,1,1,3,1,1,0,1,6,2.0,3.0,1.0,9,87.0,41.873274520809495,-87.68843999256819,16,22707.0,18.0,134,4.41615331964408
17024638,3.4011973816621555,3,2,1,3,1,1,1,0,1,1,1.0,1.0,0.0,18,89.0,40.64984533771104,-74.00206632812998,14,33605.95688267185,2.0,69,5.286789869952088
16195143,5.429345628954442,7,5,1,2,5,3,1,0,1,4,1.0,1.0,1.0,9,91.0,34.04625769083022,-118.25019517761312,33,24843.0,5.0,199,2.483230663928816
20739147,5.187385805840755,7,2,1,5,3,2,1,0,1,2,1.0,1.0,1.0,78,97.0,42.34737348795917,-71.05029601946282,32,83098.03799127872,3.0,199,6.217659137577002
15336527,4.262679877041316,9,5,1,4,4,3,1,0,1,2,1.0,1.0,1.0,1,100.0,38.921958944644295,-77.03879300569733,39,10000.0,3.0,146,0.8323066392881588
16726738,4.382026634673881,7,5,1,4,3,2,0,0,1,2,1.0,1.0,1.0,52,93.0,38.93490746101143,-77.0554260502938,31,62368.82596297609,3.0,139,4.758384668035592
3317591,4.90527477843843,7,5,1,3,4,1,1,0,0,2,1.0,1.0,1.0,18,99.0,40.68724396507321,-73.96361448991536,32,41582.12137445611,3.0,82,4.161533196440794
17810173,4.653960350157523,7,2,1,1,4,2,1,0,1,2,1.0,1.0,1.0,4,100.0,41.90350685120235,-87.63057968422447,30,20000.0,3.0,115,3.0992470910335386
14227598,5.521460917862246,7,5,1,3,4,2,1,0,1,4,1.0,1.0,1.0,2,100.0,40.716452592515616,-74.00402373843356,32,14142.135623730952,5.0,135,2.8884325804243667
10883385,3.8918202981106265,4,1,1,2,5,1,0,0,1,8,1.0,8.0,1.0,10,78.0,33.987992722715695,-118.47209565334929,24,19239.29728446442,16.0,92,5.240246406570842
14148710,4.74493212836325,7,5,1,2,4,2,1,0,0,2,1.0,1.0,1.0,6,100.0,34.09517204594712,-118.37084499737335,31,24494.89742783178,3.0,160,2.620123203285421
4916889,5.416100402204419,7,5,1,3,4,2,1,0,1,4,1.0,2.0,1.0,18,96.0,40.7909150522672,-73.97426055362942,32,39100.17657249133,6.0,232,4.205338809034908
2400073,5.966146739123692,7,5,1,1,5,1,0,1,1,8,3.0,2.0,2.0,4,95.0,41.93974004289817,-87.6815521714521,32,18050.0,30.0,184,5.566050650239562
15028070,4.8283137373023015,7,5,1,4,3,1,1,1,1,6,1.0,3.0,1.0,285,92.0,38.92827751337127,-77.07638063405665,31,142888.7656885593,9.0,160,7.378507871321013
10280848,4.90527477843843,7,5,-1,5,3,3,0,0,1,2,0.0,1.0,1.0,109,97.0,37.7537749880724,-122.44197460179342,32,98232.84394233936,0.0,216,2.26694045174538
7239575,4.867534450455582,7,2,1,5,3,2,1,0,1,2,1.0,1.0,1.0,3,100.0,37.75789353854239,-122.41487022838156,32,17320.508075688773,3.0,75,3.460643394934976
4819087,4.787491742782046,7,5,1,1,5,1,1,1,0,5,2.0,3.0,2.0,22,93.0,41.85977698661672,-87.62360254850374,32,40567.40590671285,16.0,121,0.3340177960301163
14072071,4.8283137373023015,7,5,1,3,3,2,1,0,1,2,1.0,1.0,1.0,7,96.0,40.68029988196143,-73.95166850696397,30,24383.244082771267,3.0,64,3.134839151266256
9872904,4.442651256490317,7,2,1,3,3,3,1,1,1,2,1.0,1.0,1.0,9,93.0,40.80320830927754,-73.95209646224541,30,25947.0,3.0,132,1.6399726214921286
440106,4.442651256490317,7,2,1,3,5,1,1,1,0,1,1.0,1.0,1.0,3,80.0,40.72792643954718,-73.98875980880135,34,11085.125168440814,2.0,84,1.0075290896646132
2296209,4.553876891600541,7,2,1,3,4,3,0,0,0,2,1.0,1.0,1.0,239,89.0,40.77632479255753,-73.9545750568118,32,122455.68830805695,3.0,184,2.417522245037645
6184140,3.80666248977032,7,2,1,3,3,1,0,1,0,2,1.0,1.0,1.0,119,97.0,40.77468959995333,-73.90727888690701,30,102640.07228660744,3.0,136,1.3032169746748803
17184804,4.867534450455582,7,5,1,3,5,3,1,1,0,3,1.0,1.0,1.0,5,100.0,40.74429120007984,-73.99984055709149,34,22360.679774997898,4.0,125,0.4982888432580424
16291030,5.556828061699537,7,5,1,2,4,1,1,1,1,5,2.0,3.0,2.0,6,100.0,34.09438795702005,-118.36599091692368,31,24494.89742783178,16.0,236,2.707734428473648
1547166,4.4998096703302615,6,5,1,1,3,1,1,0,1,8,3.0,6.0,2.5,7,100.0,41.91230288192697,-87.7071143501668,25,26457.51311064591,42.0,219,1.0431211498973303
14799100,5.010635294096256,7,5,1,3,4,1,1,1,1,4,2.0,2.0,1.0,2,80.0,40.72847543934296,-73.97908947426593,32,9050.966799187809,12.0,119,0.7419575633127995
20086201,4.31748811353631,7,2,-1,2,4,3,1,0,0,1,1.0,1.0,1.0,1,100.0,34.1013196761243,-118.31571946144852,31,10000.0,2.0,85,4.4435318275154
6390085,4.787491742782046,7,5,1,2,4,1,1,0,1,5,2.0,2.0,2.0,6,96.0,34.15115503763008,-118.41817154017616,31,22574.49746948977,14.0,113,1.5633127994524298
12208792,4.59511985013459,7,5,1,2,4,1,1,0,1,2,1.0,1.0,1.0,10,96.0,34.06381881313912,-118.35016790112851,31,29143.550916111784,3.0,72,4.095824777549623
7226841,4.248495242049359,7,2,1,3,3,1,1,1,1,2,1.0,1.0,1.0,30,87.0,40.69243327645263,-73.94547157035731,30,41457.120377566025,3.0,136,3.460643394934976
9885174,5.857933154483459,7,5,1,5,4,2,1,0,0,8,4.0,4.0,3.0,22,92.0,42.357835276428965,-71.06947334254112,34,39699.67899114551,48.0,156,5.149897330595483
7405299,4.787491742782046,3,2,1,5,3,1,1,0,1,2,1.0,1.0,1.0,14,99.0,37.77844106184233,-122.45809642714092,20,36671.9840477714,3.0,137,5.5715263518138265
4815028,4.442651256490317,3,5,1,2,4,2,1,0,1,2,1.0,1.0,1.0,147,97.0,34.10634196962658,-118.27555518146325,19,114078.06233890896,3.0,137,5.470225872689938
9789170,4.0943445622221,7,5,1,3,2,3,1,1,0,2,1.0,1.0,1.0,6,93.0,40.83811908199641,-73.94464473851026,28,21185.636785331702,3.0,172,2.833675564681725
14389845,4.248495242049359,7,2,1,3,2,3,1,0,1,2,1.0,1.0,1.0,2,90.0,40.83988135648932,-73.94366518551341,28,11455.12985522207,3.0,101,1.2402464065708418
14141674,4.442651256490317,7,5,1,2,4,3,1,0,1,4,0.0,2.0,1.0,23,90.0,34.095914362154154,-118.31070076881876,31,38846.23533883302,0.0,126,2.1793292265571527
13844204,4.934473933130692,4,5,1,2,5,2,1,0,1,4,1.0,1.0,1.0,4,73.0,34.0381351608792,-118.82655780579005,24,10658.0,5.0,91,4.186173853524983
4511418,3.828641396489095,7,2,1,1,4,2,0,0,1,2,1.0,1.0,1.0,3,100.0,41.89708961715097,-87.68082230527273,30,17320.508075688773,3.0,121,3.477070499657769
4483906,3.6635616461296463,7,2,1,2,4,1,1,1,1,2,1.0,1.0,1.0,10,92.0,34.08605225774143,-118.30857184416944,31,26765.518115665163,3.0,105,0.9555099247091032
148242,4.553876891600541,3,2,1,1,3,3,1,1,0,3,1.0,3.0,1.0,28,94.0,41.790197961781786,-87.598008725468,16,46755.71716913344,6.0,131,2.3545516769336072
16690607,3.3672958299864737,7,2,1,3,3,1,0,0,1,2,1.0,2.0,1.0,141,85.0,40.67929523599382,-73.91004822242797,30,85792.12157884895,4.0,39,7.408624229979466
10352280,4.4998096703302615,7,2,1,3,4,3,1,0,0,2,1.0,1.0,1.5,1,100.0,40.70695632651836,-73.94348941473537,32,10000.0,3.0,122,4.205338809034908
4585979,3.737669618283368,3,2,1,2,4,3,0,0,0,1,1.0,1.0,1.0,1,100.0,34.08825326992733,-118.35088384705892,19,10000.0,2.0,124,1.3579739904175223
9279146,4.382026634673881,4,2,1,3,3,3,1,1,0,2,1.0,1.0,1.0,46,92.0,40.5883431675901,-73.7950918338676,21,57405.64097717227,3.0,179,2.4969199178644765
14886731,5.010635294096256,7,5,1,3,5,3,0,0,1,3,1.0,1.0,1.0,1,100.0,40.729657164858494,-74.00233887747305,34,10000.0,4.0,86,5.210130047912389
13495586,4.976733742420574,7,5,1,5,4,2,1,1,1,2,0.0,1.0,1.0,23,91.0,42.35738407789254,-71.06749757020539,34,39714.280844552624,0.0,124,2.0396988364134154
2923352,3.8918202981106265,7,2,1,1,1,2,1,0,1,2,1.0,1.0,1.0,55,96.0,41.93573249353809,-87.71038038529034,24,68347.68525707364,3.0,136,2.9842573579739904
7692701,4.043051267834549,7,2,1,3,4,2,1,1,1,2,1.0,1.0,1.0,6,87.0,40.70971941431086,-73.96503223155699,32,18540.187863125877,3.0,99,0.6844626967830253
17951911,5.1647859739235145,7,5,1,5,3,1,1,0,1,2,0.0,1.0,1.0,5,96.0,37.773945675120565,-122.47997942513608,32,20607.602480638063,0.0,241,0.6707734428473648
15430782,6.173786103901937,3,5,1,5,5,1,1,0,1,6,3.0,3.0,2.0,10,90.0,37.76620171408051,-122.4525132937216,24,25614.449047363876,27.0,177,1.891854893908282
2532873,3.218875824868201,7,2,1,1,1,1,1,1,1,2,1.0,1.0,1.0,12,83.0,41.76475792432444,-87.57370445465254,24,23864.19602668399,3.0,112,1.7604380561259412
9080582,5.010635294096256,3,5,1,5,2,3,0,1,0,6,3.0,4.0,2.0,1,100.0,37.75279711913528,-122.47039206301878,18,10000.0,30.0,176,0.0
6791047,4.8283137373023015,7,5,1,3,3,3,1,0,0,3,1.0,2.0,1.0,10,98.0,40.66775900131492,-73.95700323169288,30,30370.51464825712,5.0,45,4.459958932238193
9108196,4.553876891600541,7,5,1,3,3,1,1,0,1,2,1.0,1.0,1.0,3,100.0,40.810567934902174,-73.94564787367142,30,17320.508075688773,3.0,162,1.2347707049965777
13444138,5.298317366548036,7,5,1,3,5,1,0,0,0,4,2.0,4.0,1.0,17,96.0,40.74991911777246,-73.98619084033565,34,37998.54144569236,16.0,110,0.0
11374834,3.6635616461296463,3,2,1,2,3,3,1,1,1,2,1.0,1.0,1.0,22,100.0,33.85318275198265,-118.0959740270215,17,46904.1575982343,3.0,179,0.6078028747433265
5628773,4.3694478524670215,3,2,1,4,1,3,1,0,1,2,1.0,1.0,1.0,7,97.0,38.91778146260857,-77.00443557098353,15,24893.874085806736,3.0,158,3.0965092402464065
16482463,3.6635616461296463,1,1,1,4,4,3,1,1,0,1,1.0,1.0,1.0,5,96.0,38.91971907761261,-77.04342782463894,15,20607.602480638063,2.0,184,0.919917864476386
14341121,4.4998096703302615,4,5,1,3,3,3,0,0,0,2,1.0,1.0,1.0,1,80.0,40.77367638629934,-73.91507463421533,21,6400.0,3.0,100,0.5201916495550992
14453434,4.248495242049359,7,2,1,3,3,1,1,0,0,2,1.0,1.0,1.0,34,98.0,40.79815011971558,-73.9427760690379,30,56000.461998094266,3.0,163,0.9527720739219712
18003619,4.941642422609304,3,2,1,5,2,3,1,0,1,4,2.0,3.0,1.5,10,96.0,42.28657682901829,-71.13553645433956,18,29143.550916111784,14.0,101,2.64476386036961
11942373,4.605170185988092,7,2,1,5,3,2,1,1,1,2,3.0,2.0,2.0,107,95.0,37.77372247760291,-122.42875805582636,32,93355.32590591713,12.0,157,3.36208076659822
6029332,4.787491742782046,4,5,1,3,3,1,0,0,1,2,0.0,1.0,1.0,3,100.0,40.750038938375454,-73.935757951366,21,17320.508075688773,0.0,122,0.3148528405201916
17209549,5.1929568508902095,7,5,1,3,3,1,0,0,0,4,1.0,2.0,1.0,1,100.0,40.776688996065815,-73.91150612992493,30,10000.0,6.0,148,2.858316221765914
6464216,3.8918202981106265,7,2,1,3,3,1,1,0,0,3,1.0,2.0,1.0,1,80.0,40.69922383855384,-73.89496864909344,30,6400.0,5.0,130,0.0
2465333,5.298317366548036,6,5,1,2,4,3,1,1,1,5,2.0,3.0,1.0,1,100.0,34.05023924143591,-118.37155192002116,28,10000.0,16.0,196,0.7392197125256673
16160575,3.713572066704309,7,2,1,2,4,2,1,1,1,1,1.0,1.0,1.0,2,80.0,33.95840718849657,-118.43178026440614,31,9050.966799187809,2.0,64,5.700205338809035
13545646,5.159055299214528,7,5,1,5,4,1,1,1,1,2,0.0,1.0,1.0,51,95.0,42.34661693742443,-71.07387660058951,34,64451.391567599225,0.0,189,2.140999315537304
11912097,5.521460917862246,7,5,1,5,4,3,0,0,1,4,1.0,3.0,1.0,5,96.0,42.36033613150839,-71.06530197052155,34,20607.602480638063,7.0,150,4.16974674880219
226594,5.703782474656202,7,5,1,5,4,1,1,1,1,4,2.0,3.0,1.0,1,100.0,42.34043335454293,-71.07905716545744,34,10000.0,14.0,201,0.944558521560575
5081487,3.80666248977032,7,2,1,3,2,1,1,0,1,1,1.0,1.0,1.0,9,100.0,40.83185248006736,-73.94806299189203,28,30000.0,2.0,201,1.6372347707049966
333175,4.382026634673881,7,1,-1,3,5,2,1,0,1,2,1.0,1.0,1.0,35,98.0,40.73546056019108,-74.00263137398711,34,56818.03023688871,3.0,219,3.2826830937713893
9684188,4.976733742420574,7,5,1,2,4,1,1,1,1,3,1.0,1.0,1.0,13,95.0,34.076781893147995,-118.35586809191034,31,32540.1002610625,4.0,196,2.086242299794661
9219530,4.634728988229637,7,2,-1,3,5,3,0,0,0,1,1.0,1.0,1.0,32,92.0,40.75770386979951,-73.99138413188324,34,47879.61436770351,2.0,105,1.826146475017112
7053805,5.003946305945459,7,5,1,3,4,1,1,0,1,1,1.0,1.0,1.0,37,98.0,40.71255336444275,-73.94881063590775,32,58418.851340984096,2.0,136,4.462696783025325
15492820,5.308267697401205,7,5,1,5,3,3,1,0,1,2,1.0,2.0,1.0,2,100.0,37.75941824565355,-122.41811166747758,32,14142.135623730952,4.0,143,0.7337440109514032
7619056,4.454347296253506,10,2,1,2,3,2,1,0,1,2,1.0,1.0,1.0,147,99.0,34.165086043213506,-118.32965475804755,38,118830.80975487796,3.0,152,3.5181382614647503
281721,4.59511985013459,6,2,1,3,3,1,1,1,1,3,1.0,2.0,1.5,14,99.0,40.69058708530788,-73.95602200908216,27,36671.9840477714,5.0,129,3.277207392197125
12538158,4.30406509320417,7,5,1,2,5,2,1,0,0,1,1.0,1.0,1.0,32,98.0,34.11141247656888,-118.36910476052928,33,54328.428212124825,2.0,134,4.210814510609172
6688617,4.736198448394496,1,5,1,4,3,2,1,0,1,3,1.0,1.0,1.0,11,100.0,38.93793437251519,-77.03024311930723,13,33166.247903553995,4.0,170,4.386036960985626
20554526,4.59511985013459,7,5,1,5,4,3,0,0,1,2,0.0,1.0,1.0,2,100.0,37.763287052916105,-122.42949943655128,34,14142.135623730952,0.0,139,5.943874058863792
3694643,4.4998096703302615,7,2,1,3,3,2,1,0,1,2,1.0,2.0,1.0,39,98.0,40.68082120229477,-73.93599134400039,30,59976.960776618216,4.0,69,2.817248459958932
15501051,4.700480365792417,7,2,1,3,4,1,1,0,1,2,1.0,1.0,2.0,12,93.0,40.70926085279744,-73.94673178828062,32,29961.01486932644,3.0,134,4.75564681724846
9904223,4.477336814478207,7,2,1,3,2,2,0,0,1,2,1.0,1.0,1.0,16,98.0,40.834948618743184,-73.94405967867286,28,38416.0,3.0,194,2.403832991101985
14466638,4.74493212836325,7,2,1,3,4,1,1,1,0,3,1.0,2.0,1.0,14,97.0,40.78181545999313,-73.97915095634032,32,35205.254352156015,5.0,224,0.0
16812387,3.970291913552122,7,2,1,3,3,1,1,0,1,1,1.0,1.0,1.0,2,100.0,40.65642321210953,-73.9608532201447,30,14142.135623730952,2.0,109,2.346338124572211
3930560,4.31748811353631,7,2,-1,3,4,2,1,0,1,2,1.0,1.0,1.0,17,98.0,40.713458116221865,-73.93882608704264,32,39598.30642843201,3.0,129,3.753593429158111
7871441,4.48863636973214,7,5,1,2,4,1,1,0,0,2,1.0,2.0,1.0,12,89.0,34.15213511834008,-118.43005881381728,31,27439.148893506157,4.0,98,2.1820670773442847
13157142,4.653960350157523,7,5,1,3,2,3,1,1,0,4,1.0,2.0,1.0,1,100.0,40.843809900876046,-73.93850079101138,28,10000.0,6.0,151,0.0
10131101,4.382026634673881,3,2,1,5,2,1,1,0,1,2,1.0,1.0,1.0,129,95.0,37.73631476323384,-122.42235060476808,18,102504.29564169496,3.0,165,3.868583162217659
287839,5.579729825986222,3,5,1,4,3,2,0,0,1,6,3.0,3.0,2.5,3,87.0,38.84735069637425,-76.99605272377684,19,13109.89256248883,27.0,135,0.2327173169062286
10697785,3.4011973816621555,3,2,1,4,3,1,1,1,1,1,1.0,1.0,1.0,1,100.0,38.922596659958295,-77.10073877616823,19,10000.0,2.0,115,4.750171115674196
17587897,4.007333185232471,7,2,1,3,3,2,1,0,0,2,1.0,1.0,1.0,36,98.0,40.62095108996986,-73.99328055624747,30,57624.0,3.0,110,0.0958247775496235
7775926,5.1647859739235145,7,5,1,3,5,2,1,0,1,2,1.0,1.0,1.0,49,98.0,40.74206542012799,-73.99094060470864,34,67228.0,3.0,152,5.270362765229295
10104449,4.382026634673881,7,2,1,3,4,1,0,0,1,1,1.0,1.0,1.0,5,88.0,40.7648462891593,-73.96007314701731,32,17316.110417758373,2.0,143,8.317590691307323
15498606,5.087596335232384,7,5,1,3,5,2,1,0,1,4,2.0,2.0,1.0,9,96.0,40.677903310243465,-73.98421180578896,34,27648.0,12.0,168,3.9370294318959616
15206909,5.075173815233828,7,5,1,1,2,1,1,1,1,4,2.0,2.0,1.0,31,93.0,41.855829325133584,-87.65525068291443,26,48155.593974116855,12.0,158,4.303901437371663
14266097,4.430816798843313,3,2,1,2,2,2,0,0,1,1,1.0,1.0,1.0,2,90.0,34.029316771035376,-118.35136696772024,15,11455.12985522207,2.0,111,2.0752908966461328
11863257,4.59511985013459,7,5,1,3,3,1,1,0,1,4,1.0,1.0,1.0,28,83.0,40.57890610959004,-73.95388325628441,30,36453.161563847934,5.0,118,0.810403832991102
13058423,4.553876891600541,7,2,1,5,3,1,1,0,1,2,1.0,1.0,1.0,52,95.0,37.76699321426886,-122.43520958755538,32,65080.200522125,3.0,124,3.033538672142368
12543903,4.90527477843843,9,5,1,1,5,1,1,0,1,14,3.0,9.0,2.5,31,97.0,41.9048363906971,-87.67997772912474,38,52387.09488986767,50.0,205,1.4948665297741273
7966929,5.247024072160486,4,5,1,5,3,1,1,0,1,2,1.0,1.0,1.0,6,100.0,37.77806261899983,-122.5053622595436,23,24494.89742783178,3.0,112,0.0
17943126,4.174387269895637,7,2,1,2,4,3,0,0,0,1,1.0,1.0,1.0,4,100.0,34.047107636751015,-118.455510842443,31,20000.0,2.0,72,1.9767282683093768
7547631,5.521460917862246,3,5,1,2,1,1,1,1,1,8,3.0,4.0,2.0,11,100.0,34.2048344960992,-118.62663688352572,13,33166.247903553995,36.0,231,3.386721423682409
2258461,3.970291913552122,7,2,1,2,3,2,1,1,0,2,1.0,1.0,1.0,22,99.0,33.920991551781185,-118.4193173354411,29,45970.76486202944,3.0,100,0.5968514715947981
17526126,3.218875824868201,7,1,-1,4,4,3,0,0,1,2,1.0,1.0,1.0,1,100.0,38.916320715481895,-77.04169129883509,33,10000.0,3.0,83,2.8227241615331966
12220661,5.521460917862246,9,5,1,4,4,2,0,0,1,4,2.0,2.0,2.0,2,100.0,38.91512814277855,-77.02195941125213,39,14142.135623730952,12.0,169,0.9117043121149896
8408530,4.700480365792417,7,2,1,5,2,1,1,1,1,2,1.0,2.0,2.0,7,97.0,42.33214928394845,-71.08346937773342,30,24893.874085806736,4.0,122,1.6919917864476386
14967050,5.010635294096256,7,2,1,4,3,2,0,1,1,3,1.0,2.0,1.0,1,100.0,38.93183649509412,-77.03353772356772,31,10000.0,5.0,117,2.483230663928816
20679565,5.010635294096256,7,2,1,3,4,2,1,0,0,1,2.0,2.0,1.0,4,100.0,40.71854456804032,-73.99705051711476,32,20000.0,6.0,177,4.303901437371663
4099619,5.857933154483459,7,5,1,2,4,1,1,0,0,5,2.0,3.0,1.0,11,95.0,34.064363400680016,-118.4519295087147,31,29932.538732957484,16.0,204,0.7337440109514032
19177269,4.8283137373023015,9,2,1,5,3,3,1,0,0,2,1.0,1.0,1.0,7,100.0,42.34076400747886,-71.05154737802494,38,26457.51311064591,3.0,224,2.5051334702258727
14073773,5.043425116919247,7,5,1,2,4,2,1,0,1,3,1.0,1.0,1.0,2,100.0,34.14568771556143,-118.10152033220936,31,14142.135623730952,4.0,169,3.1978097193702943
3434683,3.49650756146648,3,2,1,4,1,3,0,0,1,1,1.0,1.0,1.0,1,100.0,38.921375646906974,-77.01138282598271,15,10000.0,2.0,88,2.724161533196441
9713626,4.4998096703302615,3,2,1,2,5,2,1,0,1,2,1.0,1.0,1.0,206,99.0,34.11449419302707,-118.319428288796,21,140670.8136252862,3.0,143,5.204654346338125
